,pair,count,sample
61,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Silencer_tiles;ENSG00000168769;132,10040,03
62,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000130706;26,13681,03
63,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,100058,03
64,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000088305;10,3510,03
65,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,51757,03
66,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,1536,03
67,Silencer_tiles;ENSG00000088305;10 --- Silencer_tiles;ENSG00000088305;10,44297,03
68,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,2532,03
69,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,3571,03
70,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,1643,03
71,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000179833;22,2604,03
72,Silencer_tiles;ENSG00000179833;22 --- Random_control;;;411;,104557,03
73,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000205571;13,18743,03
74,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,10090,03
75,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Random_control;;;205;,18258,03
76,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Random_control;;;411;,104015,03
77,Random_control;;;124; --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,23139,03
78,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,80411,03
79,Silencer_tiles;ENSG00000179833;22 --- Random_control;;;297;,100436,03
80,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,4425,03
81,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000188779;4,6071,03
82,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,16392,03
83,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,46439,03
84,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Random_control;;;372;,211,03
85,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,5383,03
86,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- DMD_control_tiles;ENSG00000198947;;131;,56492,03
87,Random_control;;;124; --- Silencer_tiles;ENSG00000084093;101,759,03
88,Random_control;;;124; --- Random_control;;;205;,4539,03
89,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,12295,03
90,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1709,03
91,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,4778,03
92,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,82619,03
93,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Random_control;;;124;,2305,03
94,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,10512,03
95,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;ID2_HUMAN;HLH;15;41,275,03
96,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,45962,03
97,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,22815,03
98,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,76843,03
99,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,43330,03
100,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Silencer_tiles;ENSG00000111642;38,1171,03
101,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,96153,03
102,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000069812;10,59158,03
103,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,34010,03
104,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,17378,03
105,Silencer_tiles;ENSG00000069812;10 --- Silencer_tiles;ENSG00000179833;22,5197,03
106,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Random_control;;;124;,1242,03
107,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000155090;12,959,03
108,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,2631,03
109,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000061273;33,97573,03
110,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Random_control;;;257;,2577,03
111,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000179833;22,33621,03
112,Random_control;;;257; --- NIZP1_C2HR,2430,03
113,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Silencer_tiles;ENSG00000205571;13,2516,03
114,Random_control;;;411; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,55193,03
115,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,653,03
116,Random_control;;;205; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,26349,03
117,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,19310,03
118,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000170604;0,2392,03
119,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,7186,03
120,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,24614,03
121,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Human_KRAB_variant;M0QYP0;367,789,03
122,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,137096,03
123,Random_control;;;205; --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,21033,03
124,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,972,03
125,Human_KRAB_variant;P21506;146 --- NIZP1_KRAB,341,03
126,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Random_control;;;257;,65729,03
127,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000205571;13,24086,03
128,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,14022,03
129,Random_control;;;124; --- Random_control;;;89;,5257,03
130,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,7855,03
131,Random_control;;;257; --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,6086,03
132,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,122214,03
133,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,5906,03
134,Silencer_tiles;ENSG00000205571;13 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,72,03
135,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,7192,03
136,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,13488,03
137,Random_control;;;411; --- Random_control;;;411;,128959,03
138,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,4776,03
139,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000069812;10,9259,03
140,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,324,03
141,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Silencer_tiles;ENSG00000061273;33,24054,03
142,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Random_control;;;205;,4597,03
143,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,3145,03
144,NIZP1_C2HR --- NIZP1_KRAB,1409,03
145,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,1563,03
146,Silencer_tiles;ENSG00000168769;132 --- DMD_control_tiles;ENSG00000198947;;259;,589,03
147,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,3856,03
148,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,6350,03
149,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,1733,03
150,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,29663,03
151,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000102974;12,5183,03
152,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Silencer_tiles;ENSG00000130706;26,13673,03
153,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,90269,03
154,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,39759,03
155,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000168769;132,41313,03
156,Silencer_tiles;ENSG00000085224;242 --- Human_KRAB_variant;M0QYP0;367,339,03
157,Random_control;;;257; --- Random_control;;;205;,9808,03
158,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Random_control;;;21;,11323,03
159,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Silencer_tiles;ENSG00000155090;12,229,03
160,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,1076,03
161,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Random_control;;;297;,3153,03
162,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,683,03
163,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,55830,03
164,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,55181,03
165,Silencer_tiles;ENSG00000179833;22 --- DMD_control_tiles;ENSG00000198947;;182;,15754,03
166,Silencer_tiles;ENSG00000069812;10 --- Silencer_tiles;ENSG00000069812;10,97003,03
167,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- NIZP1_KRAB,71359,03
168,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,68863,03
169,Silencer_tiles;ENSG00000061273;33 --- DMD_control_tiles;ENSG00000198947;;31;,17997,03
170,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Silencer_tiles;ENSG00000085224;242,2408,03
171,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,154959,03
172,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,25933,03
173,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,5076,03
174,DMD_control_tiles;ENSG00000198947;;251; --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,122,03
175,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- DMD_control_tiles;ENSG00000198947;;259;,3293,03
176,DMD_control_tiles;ENSG00000198947;;259; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,2888,03
177,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,7972,03
178,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000130706;26,22731,03
179,Random_control;;;385; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,6910,03
180,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,6413,03
181,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,1156,03
182,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- NIZP1_KRAB,10950,03
183,Random_control;;;205; --- NIZP1_C2HR,2270,03
184,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,47221,03
185,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,26356,03
186,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;205;,3536,03
187,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,27118,03
188,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Silencer_tiles;ENSG00000168769;132,2794,03
189,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000061273;33,74174,03
190,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,24245,03
191,Random_control;;;257; --- Random_control;;;257;,71871,03
192,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Random_control;;;21;,42735,03
193,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,99731,03
194,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- NIZP1_KRAB,10159,03
195,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,18951,03
196,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,94502,03
197,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,1486,03
198,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,18593,03
199,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,88011,03
200,DMD_control_tiles;ENSG00000198947;;251; --- Silencer_tiles;ENSG00000179833;22,3669,03
201,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,12437,03
202,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,1120,03
203,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,37265,03
204,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,74675,03
205,Random_control;;;89; --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,6117,03
206,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- DMD_control_tiles;ENSG00000198947;;31;,3944,03
207,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,9680,03
208,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000174197;238,2433,03
209,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,54899,03
210,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,45961,03
211,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,175617,03
212,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000088305;10,6663,03
213,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000088305;10,70844,03
214,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000205571;13,1582,03
215,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,66426,03
216,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,2855,03
217,Random_control;;;297; --- Random_control;;;297;,49266,03
218,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;385;,1918,03
219,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,30012,03
220,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;21;,7380,03
221,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- DMD_control_tiles;ENSG00000198947;;357;,117605,03
222,Silencer_tiles;ENSG00000163602;11 --- Random_control;;;21;,690,03
223,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,34810,03
224,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,2484,03
225,Silencer_tiles;ENSG00000205571;13 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,2610,03
226,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,11924,03
