,pair,count,sample
99,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,3978,12
100,DMD_control_tiles;ENSG00000198947;;255; --- Silencer_tiles;ENSG00000069812;10,979,12
101,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Silencer_tiles;ENSG00000155090;12,245,12
102,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Random_control;;;297;,1680,12
103,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Silencer_tiles;ENSG00000088305;10,4800,12
104,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,4531,12
105,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000168769;132,12427,12
106,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000061273;33,34562,12
107,Silencer_tiles;ENSG00000127124;78 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1470,12
108,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,2621,12
109,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,2772,12
110,DMD_control_tiles;ENSG00000198947;;357; --- DMD_control_tiles;ENSG00000198947;;176;,1239,12
111,DMD_control_tiles;ENSG00000198947;;31; --- NIZP1_KRAB,1946,12
112,DMD_control_tiles;ENSG00000198947;;171; --- Random_control;;;411;,1639,12
113,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,4807,12
114,Random_control;;;205; --- NIZP1_KRAB,5260,12
115,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,1066,12
116,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Silencer_tiles;ENSG00000069812;10,7140,12
117,Human_KRAB_variant;M0QYP0;367 --- DMD_control_tiles;ENSG00000198947;;171;,4559,12
118,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,669,12
119,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000069812;10,57165,12
120,Human_KRAB_variant;Q3KP31;676 --- Silencer_tiles;ENSG00000100307;18,1011,12
121,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1133,12
122,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Silencer_tiles;ENSG00000025156;13,442,12
123,Random_control;;;385; --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,1566,12
124,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000155090;12,962,12
125,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Random_control;;;205;,2423,12
126,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,606,12
127,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000076108;118,5172,12
128,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000111642;38,13378,12
129,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,8536,12
130,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,2788,12
131,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000102974;12,1704,12
132,Silencer_tiles;ENSG00000069812;10 --- Random_control;;;297;,2636,12
133,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,2836,12
134,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000111642;38,10719,12
135,Silencer_tiles;ENSG00000141644;47 --- Random_control;;;21;,14741,12
136,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Human_KRAB_variant;M0QYP0;367,6333,12
137,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- DMD_control_tiles;ENSG00000198947;;357;,9630,12
138,Silencer_tiles;ENSG00000088305;10 --- Human_KRAB_variant;M0QYP0;367,4720,12
139,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000102974;12,1414,12
140,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Human_KRAB_variant;Q3KP31;676,7905,12
141,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Random_control;;;21;,2741,12
142,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Silencer_tiles;ENSG00000085224;242,1565,12
143,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,4503,12
144,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,6501,12
145,Random_control;;;411; --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,2684,12
146,Random_control;;;385; --- Random_control;;;385;,3500,12
147,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Silencer_tiles;ENSG00000069812;10,8744,12
148,Silencer_tiles;ENSG00000084093;101 --- Random_control;;;205;,3821,12
149,DMD_control_tiles;ENSG00000198947;;176; --- Human_KRAB_variant;M0QYP0;367,792,12
150,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000155090;12,1177,12
151,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000069812;10,12838,12
152,Silencer_tiles;ENSG00000141644;47 --- Random_control;;;89;,7185,12
153,Silencer_tiles;ENSG00000141644;47 --- NIZP1_C2HR,5256,12
154,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,2685,12
155,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000076108;118,9465,12
156,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,2259,12
157,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,522,12
158,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,2986,12
159,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,3608,12
160,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000179833;22,3567,12
161,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,726,12
162,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000168769;132,13465,12
163,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,3211,12
164,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,7315,12
165,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,3926,12
166,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,1520,12
167,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,4661,12
168,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,2618,12
169,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,2475,12
170,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000061273;33,16186,12
171,Silencer_tiles;ENSG00000141644;47 --- Random_control;;;205;,13330,12
172,DMD_control_tiles;ENSG00000198947;;297; --- Random_control;;;205;,5090,12
173,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Random_control;;;372;,1838,12
174,Random_control;;;257; --- Silencer_tiles;ENSG00000174197;238,1895,12
175,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000174197;238,1672,12
176,Random_control;;;205; --- Silencer_tiles;ENSG00000100307;18,4776,12
177,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Random_control;;;205;,3772,12
178,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000111642;38,2112,12
179,Human_KRAB_variant;Q3KP31;676 --- NIZP1_C2HR,1520,12
180,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,1044,12
181,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,11126,12
182,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,5246,12
183,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Random_control;;;89;,1278,12
184,Silencer_tiles;ENSG00000061273;33 --- Random_control;;;89;,3720,12
185,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- DMD_control_tiles;ENSG00000198947;;130;,3360,12
186,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,16053,12
187,Human_KRAB_variant;M0QYP0;367 --- DMD_control_tiles;ENSG00000198947;;357;,17306,12
188,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Random_control;;;257;,346,12
189,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,1387,12
190,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Silencer_tiles;ENSG00000130706;26,1046,12
191,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- DMD_control_tiles;ENSG00000198947;;259;,936,12
192,Silencer_tiles;ENSG00000179833;22 --- NIZP1_KRAB,5114,12
193,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,1069,12
194,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,2532,12
195,Silencer_tiles;ENSG00000188779;4 --- Human_KRAB_variant;M0QYP0;367,2651,12
196,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1564,12
197,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;297;,4535,12
198,Random_control;;;205; --- Silencer_tiles;ENSG00000174197;34,4480,12
199,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Random_control;;;257;,877,12
200,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,4962,12
201,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,1376,12
202,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000170604;0,1984,12
203,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,1995,12
204,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000102098;62,2684,12
205,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000102974;12,5159,12
206,Silencer_tiles;ENSG00000076108;118 --- Random_control;;;124;,22059,12
207,Random_control;;;124; --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,2015,12
208,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000069812;10,15880,12
209,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,708,12
210,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,28629,12
211,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- DMD_control_tiles;ENSG00000198947;;130;,1643,12
212,Human_KRAB_variant;M0QYP0;367 --- NIZP1_C2HR,6149,12
213,Human_KRAB_variant;Q3KP31;676 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,3379,12
214,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,3306,12
215,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,7738,12
216,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Silencer_tiles;ENSG00000170604;0,3966,12
217,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Silencer_tiles;ENSG00000069812;10,4282,12
218,DMD_control_tiles;ENSG00000198947;;171; --- Silencer_tiles;ENSG00000102974;12,610,12
219,Silencer_tiles;ENSG00000084093;101 --- Silencer_tiles;ENSG00000084093;101,7781,12
220,Silencer_tiles;ENSG00000076108;118 --- DMD_control_tiles;ENSG00000198947;;357;,18567,12
221,DMD_control_tiles;ENSG00000198947;;297; --- Random_control;;;372;,1820,12
222,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Random_control;;;297;,3539,12
223,Silencer_tiles;ENSG00000155090;12 --- Silencer_tiles;ENSG00000069812;10,4545,12
224,Silencer_tiles;ENSG00000141644;47 --- Human_KRAB_variant;Q3KP31;676,8700,12
225,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- DMD_control_tiles;ENSG00000198947;;182;,380,12
226,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Random_control;;;21;,4595,12
227,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,826,12
228,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- DMD_control_tiles;ENSG00000198947;;31;,1802,12
229,Short_nuclear_domain;JDP2_HUMAN;bZIP_1;61;63 --- Short_nuclear_domain;JDP2_HUMAN;bZIP_1;61;63,57,12
230,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000069812;10,13358,12
231,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,2412,12
232,Random_control;;;124; --- Silencer_tiles;ENSG00000069812;10,14211,12
233,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000174197;34,1706,12
234,Silencer_tiles;ENSG00000076108;118 --- DMD_control_tiles;ENSG00000198947;;182;,4187,12
235,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000069812;10,12159,12
236,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- Silencer_tiles;ENSG00000168769;132,1612,12
237,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,11912,12
238,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,169,12
239,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Random_control;;;21;,1750,12
240,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000076108;118,5719,12
