,pair,count,sample
66,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,1055,06
67,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,1104,06
68,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000111642;38,4493,06
69,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,440,06
70,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,349,06
71,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,3220,06
72,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Silencer_tiles;ENSG00000174197;34,148,06
73,Silencer_tiles;ENSG00000130706;26 --- Random_control;;;205;,1208,06
74,Random_control;;;297; --- Silencer_tiles;ENSG00000155090;12,165,06
75,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,2607,06
76,NIZP1_KRAB --- NIZP1_KRAB,21432,06
77,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,169,06
78,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Random_control;;;21;,5135,06
79,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,65,06
80,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000084093;101,2049,06
81,Random_control;;;411; --- Random_control;;;411;,28465,06
82,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,388,06
83,DMD_control_tiles;ENSG00000198947;;297; --- DMD_control_tiles;ENSG00000198947;;297;,12777,06
84,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,191,06
85,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,10042,06
86,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,54,06
87,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,2997,06
88,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,468,06
89,Random_control;;;124; --- Silencer_tiles;ENSG00000069812;10,10851,06
90,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000069812;10,37971,06
91,Silencer_tiles;ENSG00000076108;118 --- Random_control;;;411;,8005,06
92,Random_control;;;89; --- Random_control;;;89;,16235,06
93,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000025156;13,912,06
94,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000025156;13,729,06
95,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,35257,06
96,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000076108;118,1208,06
97,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000170604;0,3399,06
98,NIZP1_KRAB --- Random_control;;;205;,2011,06
99,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,14299,06
100,Random_control;;;257; --- Silencer_tiles;ENSG00000088305;10,3425,06
101,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Silencer_tiles;ENSG00000111642;38,346,06
102,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,301,06
103,Human_KRAB_variant;Q3KP31;676 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,225,06
104,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,383,06
105,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000111642;38,2056,06
106,Silencer_tiles;ENSG00000100307;18 --- DMD_control_tiles;ENSG00000198947;;130;,1232,06
107,Random_control;;;89; --- Silencer_tiles;ENSG00000111642;38,969,06
108,Silencer_tiles;ENSG00000069812;10 --- Random_control;;;124;,1046,06
109,Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,373,06
110,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,1448,06
111,Random_control;;;257; --- Random_control;;;257;,42937,06
112,Short_nuclear_domain;WWP2_HUMAN;WW;381;28 --- Random_control;;;21;,115,06
113,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,30821,06
114,Random_control;;;257; --- Silencer_tiles;ENSG00000170604;0,3938,06
115,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;257;,1076,06
116,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,256,06
117,Silencer_tiles;ENSG00000179833;22 --- NIZP1_C2HR,1983,06
118,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,445,06
119,Random_control;;;205; --- Human_KRAB_variant;M0QYP0;367,2659,06
120,Silencer_tiles;ENSG00000141644;47 --- Random_control;;;205;,6338,06
121,Silencer_tiles;ENSG00000130706;26 --- DMD_control_tiles;ENSG00000198947;;31;,882,06
122,Silencer_tiles;ENSG00000088305;10 --- Silencer_tiles;ENSG00000088305;10,39131,06
123,Silencer_tiles;ENSG00000130706;26 --- NIZP1_C2HR,388,06
124,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,5025,06
125,NIZP1_KRAB --- DMD_control_tiles;ENSG00000198947;;357;,1398,06
126,Silencer_tiles;ENSG00000102974;12 --- DMD_control_tiles;ENSG00000198947;;259;,704,06
127,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,4581,06
128,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,1190,06
129,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,1080,06
130,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Silencer_tiles;ENSG00000069812;10,6187,06
131,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,10815,06
132,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,24968,06
133,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,156,06
134,Random_control;;;124; --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,495,06
135,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000174197;34,1227,06
136,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,912,06
137,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,8639,06
138,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000130706;26,9601,06
139,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- NIZP1_C2HR,432,06
140,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;205;,1802,06
141,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000141644;47,57033,06
142,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,1598,06
143,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2998,06
144,Random_control;;;297; --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,196,06
145,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Random_control;;;205;,2105,06
146,Silencer_tiles;ENSG00000076108;118 --- DMD_control_tiles;ENSG00000198947;;31;,3424,06
147,NIZP1_C2HR --- NIZP1_C2HR,9275,06
148,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Random_control;;;21;,496,06
149,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,217,06
150,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,1146,06
151,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,136,06
152,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,12972,06
153,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,836,06
154,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000179833;22,1527,06
155,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,277,06
156,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Random_control;;;124;,539,06
157,Silencer_tiles;ENSG00000069812;10 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,881,06
158,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000179833;22,2324,06
159,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Random_control;;;372;,1048,06
160,Silencer_tiles;ENSG00000084093;101 --- Silencer_tiles;ENSG00000188779;4,96,06
161,NIZP1_KRAB --- Random_control;;;21;,1602,06
162,Silencer_tiles;ENSG00000076108;118 --- NIZP1_C2HR,3012,06
163,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,12464,06
164,Random_control;;;297; --- Random_control;;;297;,12977,06
165,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,13012,06
166,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Random_control;;;205;,5327,06
167,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000069812;10,19225,06
168,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000163602;11,678,06
169,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,1376,06
170,Silencer_tiles;ENSG00000076108;118 --- DMD_control_tiles;ENSG00000198947;;357;,7827,06
171,Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50 --- Silencer_tiles;ENSG00000111642;38,95,06
172,Silencer_tiles;ENSG00000111642;38 --- Silencer_tiles;ENSG00000088305;10,314,06
173,Silencer_tiles;ENSG00000085224;242 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,280,06
174,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,712,06
175,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,308,06
176,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,6014,06
177,Random_control;;;124; --- NIZP1_C2HR,718,06
178,Silencer_tiles;ENSG00000127124;78 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,1176,06
179,Silencer_tiles;ENSG00000163602;11 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,307,06
180,Short_nuclear_domain;ATF1_HUMAN;bZIP_1;191;59 --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,21,06
181,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Silencer_tiles;ENSG00000170604;0,1007,06
182,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,1427,06
183,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,624,06
184,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Silencer_tiles;ENSG00000069812;10,4752,06
185,Random_control;;;257; --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,1100,06
186,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000069812;10,3426,06
187,Silencer_tiles;ENSG00000111642;38 --- Silencer_tiles;ENSG00000130706;26,349,06
188,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Random_control;;;205;,1042,06
189,Silencer_tiles;ENSG00000179833;22 --- NIZP1_KRAB,1752,06
190,Random_control;;;257; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,3839,06
191,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000069812;10,18480,06
192,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,19727,06
193,Random_control;;;257; --- Silencer_tiles;ENSG00000111642;38,3937,06
194,Silencer_tiles;ENSG00000100307;18 --- Silencer_tiles;ENSG00000069812;10,11268,06
195,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,327,06
196,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000163602;11,801,06
197,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000100307;18,3284,06
198,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000088305;10,3660,06
199,Silencer_tiles;ENSG00000141644;47 --- Random_control;;;124;,5776,06
200,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,318,06
201,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Random_control;;;21;,1032,06
202,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,1141,06
203,Silencer_tiles;ENSG00000111642;38 --- Silencer_tiles;ENSG00000111642;38,8734,06
204,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000130706;26,2379,06
205,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,623,06
206,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;411;,1022,06
207,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,1183,06
208,Silencer_tiles;ENSG00000141644;47 --- Random_control;;;411;,5709,06
209,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,675,06
210,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,5132,06
211,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,1187,06
212,Silencer_tiles;ENSG00000163602;11 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,366,06
213,Random_control;;;205; --- Silencer_tiles;ENSG00000111642;38,3999,06
214,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,14089,06
215,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Human_KRAB_variant;M0QYP0;367,1781,06
216,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,3684,06
217,Silencer_tiles;ENSG00000100307;18 --- Random_control;;;21;,4957,06
218,Silencer_tiles;ENSG00000179833;22 --- Random_control;;;205;,4807,06
219,Silencer_tiles;ENSG00000076108;118 --- Random_control;;;21;,9793,06
220,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- DMD_control_tiles;ENSG00000198947;;31;,2122,06
221,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,528,06
222,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000111642;38,2204,06
223,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000076108;118,4203,06
224,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000069812;10,9387,06
225,Silencer_tiles;ENSG00000076108;118 --- Random_control;;;89;,3564,06
226,NIZP1_C2HR --- Random_control;;;297;,231,06
227,Silencer_tiles;ENSG00000130706;26 --- DMD_control_tiles;ENSG00000198947;;176;,266,06
228,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- DMD_control_tiles;ENSG00000198947;;176;,170,06
229,Random_control;;;205; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,4301,06
230,Silencer_tiles;ENSG00000085224;242 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,525,06
231,Random_control;;;372; --- Random_control;;;372;,14076,06
232,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,1481,06
233,Silencer_tiles;ENSG00000100307;18 --- DMD_control_tiles;ENSG00000198947;;176;,1551,06
234,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;297;,901,06
235,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000069812;10,10103,06
236,DMD_control_tiles;ENSG00000198947;;357; --- Random_control;;;124;,914,06
237,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Human_KRAB_variant;M0QYP0;367,664,06
238,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Random_control;;;297;,2090,06
239,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,326,06
240,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000088305;10,6114,06
241,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Silencer_tiles;ENSG00000088305;10,304,06
242,Silencer_tiles;ENSG00000076108;118 --- Silencer_tiles;ENSG00000085224;242,4925,06
243,Random_control;;;257; --- Short_nuclear_domain;CREM_HUMAN;bZIP_1;265;45,261,06
244,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Silencer_tiles;ENSG00000130706;26,543,06
245,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Random_control;;;385;,358,06
246,Random_control;;;385; --- Silencer_tiles;ENSG00000069812;10,610,06
247,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48,1384,06
