,pair,count,sample
28,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,7677,05
29,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000170604;0,1741,05
30,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,11504,05
31,Random_control;;;89; --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,3537,05
32,Random_control;;;297; --- Random_control;;;297;,91966,05
33,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Random_control;;;205;,8503,05
34,DMD_control_tiles;ENSG00000198947;;357; --- DMD_control_tiles;ENSG00000198947;;357;,92184,05
35,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,3283,05
36,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000170604;0,4714,05
37,Random_control;;;411; --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,7419,05
38,Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41 --- Silencer_tiles;ENSG00000085224;242,1620,05
39,Random_control;;;89; --- Random_control;;;89;,202405,05
40,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000085224;242,8071,05
41,Random_control;;;372; --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,2503,05
42,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,8753,05
43,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000069812;10,28525,05
44,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,19925,05
45,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,29519,05
46,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,2221,05
47,NIZP1_KRAB --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,7240,05
48,Random_control;;;124; --- DMD_control_tiles;ENSG00000198947;;357;,11672,05
49,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,1225,05
50,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Random_control;;;21;,9674,05
51,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,1990,05
52,Random_control;;;372; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,3084,05
53,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Silencer_tiles;ENSG00000111642;38,758,05
54,NIZP1_C2HR --- Silencer_tiles;ENSG00000111642;38,3504,05
55,Random_control;;;205; --- Random_control;;;411;,21226,05
56,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,1396,05
57,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Random_control;;;411;,23031,05
58,Random_control;;;205; --- Silencer_tiles;ENSG00000141644;47,4072,05
59,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Silencer_tiles;ENSG00000102974;12,524,05
60,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Silencer_tiles;ENSG00000025156;13,656,05
61,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000188779;4,868,05
62,Random_control;;;89; --- Random_control;;;372;,7014,05
63,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,775,05
64,Silencer_tiles;ENSG00000163602;11 --- Silencer_tiles;ENSG00000069812;10,1631,05
65,Random_control;;;124; --- Random_control;;;411;,15238,05
66,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000069812;10,10916,05
67,NIZP1_KRAB --- Silencer_tiles;ENSG00000069812;10,13338,05
68,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,2726,05
69,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000130706;26,11113,05
70,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- DMD_control_tiles;ENSG00000198947;;171;,706,05
71,DMD_control_tiles;ENSG00000198947;;297; --- Random_control;;;205;,15441,05
72,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,10674,05
73,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Random_control;;;297;,19716,05
74,DMD_control_tiles;ENSG00000198947;;259; --- Random_control;;;385;,821,05
75,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000085224;242,7476,05
76,NIZP1_C2HR --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,1537,05
77,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,12067,05
78,Silencer_tiles;ENSG00000085224;242 --- Silencer_tiles;ENSG00000168769;132,2070,05
79,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,42758,05
80,NIZP1_KRAB --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,2923,05
81,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,4926,05
82,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,97925,05
83,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Human_KRAB_variant;M0QYP0;367,764,05
84,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;205;,7514,05
85,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Random_control;;;257;,3525,05
86,Random_control;;;257; --- Silencer_tiles;ENSG00000141644;47,8376,05
87,Silencer_tiles;ENSG00000102974;12 --- Random_control;;;124;,1503,05
88,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000170604;0,3536,05
89,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000069812;10,33033,05
90,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,1667,05
91,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000168769;132,10587,05
92,Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47 --- DMD_control_tiles;ENSG00000198947;;131;,1101,05
93,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Human_KRAB_variant;M0QYP0;367,1905,05
94,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,3721,05
95,Random_control;;;257; --- Silencer_tiles;ENSG00000168769;132,16382,05
96,Random_control;;;385; --- Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60,283,05
97,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,2089,05
98,Random_control;;;205; --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,16509,05
99,Random_control;;;205; --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,6790,05
100,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- DMD_control_tiles;ENSG00000198947;;357;,1452,05
101,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,7336,05
102,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,5841,05
103,Random_control;;;257; --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,16102,05
104,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,936,05
105,Random_control;;;89; --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,7187,05
106,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;KIBRA_HUMAN;WW;1;29,1554,05
107,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Random_control;;;205;,23769,05
108,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,6718,05
109,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;255;,10133,05
110,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,1785,05
111,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,8612,05
112,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,3039,05
113,Silencer_tiles;ENSG00000025156;13 --- Random_control;;;89;,2490,05
114,Random_control;;;124; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,22401,05
115,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;205;,18880,05
116,Random_control;;;89; --- Silencer_tiles;ENSG00000061273;33,7844,05
117,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Random_control;;;124;,1870,05
118,Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32 --- Silencer_tiles;ENSG00000069812;10,541,05
119,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Random_control;;;124;,11920,05
120,Random_control;;;257; --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,21221,05
121,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,3699,05
122,NIZP1_KRAB --- NIZP1_KRAB,55273,05
123,Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41 --- Silencer_tiles;ENSG00000069812;10,5675,05
124,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,828,05
125,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Silencer_tiles;ENSG00000085224;242,3073,05
126,Random_control;;;257; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,7324,05
127,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,7343,05
128,Human_KRAB_variant;M0QYP0;367 --- Silencer_tiles;ENSG00000102974;12,1132,05
129,Silencer_tiles;ENSG00000100307;18 --- Random_control;;;205;,3569,05
130,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,6332,05
131,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Silencer_tiles;ENSG00000069812;10,7034,05
132,Silencer_tiles;ENSG00000155090;12 --- DMD_control_tiles;ENSG00000198947;;131;,711,05
133,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Random_control;;;124;,23415,05
134,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,36021,05
135,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,7116,05
136,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Random_control;;;124;,14651,05
137,Random_control;;;372; --- Random_control;;;297;,13437,05
138,Random_control;;;411; --- Random_control;;;411;,191187,05
139,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56,1261,05
140,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,32767,05
141,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000025156;13,2220,05
142,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Silencer_tiles;ENSG00000168769;132,3358,05
143,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,90339,05
144,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,3614,05
145,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,6716,05
146,Silencer_tiles;ENSG00000168769;132 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,1046,05
147,Random_control;;;205; --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,10277,05
148,Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68 --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,1264,05
149,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,19664,05
150,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,1201,05
151,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000085224;242,8064,05
152,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,16746,05
153,Silencer_tiles;ENSG00000168769;132 --- Random_control;;;257;,3547,05
154,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,2603,05
155,DMD_control_tiles;ENSG00000198947;;357; --- Random_control;;;205;,9884,05
156,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,925,05
157,Human_KRAB_variant;P21506;146 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,537,05
158,Short_nuclear_domain;ITCH_HUMAN;WW;302;29 --- Random_control;;;205;,8972,05
159,Silencer_tiles;ENSG00000188779;4 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,2069,05
160,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48,1755,05
161,DMD_control_tiles;ENSG00000198947;;255; --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,779,05
162,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,5126,05
163,Silencer_tiles;ENSG00000155090;12 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,981,05
164,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,6208,05
165,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000130706;26,165789,05
166,Random_control;;;297; --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,1035,05
167,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- NIZP1_C2HR,6194,05
168,NIZP1_KRAB --- NIZP1_C2HR,2679,05
169,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,3510,05
170,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,36314,05
171,Random_control;;;124; --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,8055,05
172,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,8188,05
173,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000088305;10,13021,05
174,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- NIZP1_KRAB,3046,05
175,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- NIZP1_KRAB,4079,05
176,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Random_control;;;124;,12202,05
177,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,87721,05
178,Silencer_tiles;ENSG00000205571;13 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,372,05
179,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,3094,05
180,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000061273;33,163149,05
181,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Silencer_tiles;ENSG00000076108;118,7739,05
182,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- Random_control;;;124;,9045,05
183,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,3832,05
184,Silencer_tiles;ENSG00000088305;10 --- DMD_control_tiles;ENSG00000198947;;357;,9075,05
185,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,7964,05
186,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31,2830,05
187,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79,35389,05
188,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;259;,7148,05
189,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,3083,05
190,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,5050,05
191,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,4018,05
192,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- DMD_control_tiles;ENSG00000198947;;131;,2508,05
193,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Random_control;;;297;,30810,05
194,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Random_control;;;411;,7790,05
195,DMD_control_tiles;ENSG00000198947;;31; --- Silencer_tiles;ENSG00000205571;13,874,05
196,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Silencer_tiles;ENSG00000069812;10,6237,05
197,DMD_control_tiles;ENSG00000198947;;251; --- Random_control;;;385;,724,05
198,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000163602;11,1149,05
199,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Silencer_tiles;ENSG00000205571;13,747,05
200,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,4093,05
201,DMD_control_tiles;ENSG00000198947;;171; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,9220,05
202,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,6576,05
203,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,2404,05
204,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- DMD_control_tiles;ENSG00000198947;;255;,2150,05
205,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Random_control;;;385;,3779,05
206,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Random_control;;;124;,7381,05
207,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;297;,11328,05
208,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Random_control;;;385;,7431,05
209,NIZP1_C2HR --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,6168,05
210,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,1833,05
211,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,1367,05
212,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;31;,9645,05
213,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,43438,05
214,DMD_control_tiles;ENSG00000198947;;297; --- Silencer_tiles;ENSG00000069812;10,33564,05
215,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Random_control;;;385;,4104,05
216,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Silencer_tiles;ENSG00000088305;10,12919,05
217,DMD_control_tiles;ENSG00000198947;;255; --- Random_control;;;89;,440,05
218,Random_control;;;205; --- Silencer_tiles;ENSG00000205571;13,8348,05
219,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;89;,10013,05
220,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;HXA13_HUMAN;Homeodomain;308;56,747,05
221,Silencer_tiles;ENSG00000061273;33 --- Random_control;;;89;,11437,05
222,Silencer_tiles;ENSG00000069812;10 --- Random_control;;;385;,1738,05
223,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- DMD_control_tiles;ENSG00000198947;;31;,4908,05
224,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000170604;0,1573,05
225,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000102974;12,1765,05
226,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;297;,25831,05
227,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Silencer_tiles;ENSG00000130706;26,18217,05
228,DMD_control_tiles;ENSG00000198947;;131; --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,242,05
229,Random_control;;;297; --- Random_control;;;411;,5525,05
230,Random_control;;;89; --- Silencer_tiles;ENSG00000025156;13,3667,05
231,NIZP1_KRAB --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,5855,05
232,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,1567,05
233,Silencer_tiles;ENSG00000174197;238 --- Silencer_tiles;ENSG00000111642;38,2085,05
234,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Random_control;;;297;,7054,05
235,Random_control;;;124; --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,13188,05
236,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,3581,05
237,Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63 --- DMD_control_tiles;ENSG00000198947;;357;,3313,05
238,Silencer_tiles;ENSG00000084093;101 --- Silencer_tiles;ENSG00000168769;132,1930,05
239,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Random_control;;;297;,4948,05
240,Silencer_tiles;ENSG00000130706;26 --- DMD_control_tiles;ENSG00000198947;;176;,4629,05
241,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,8560,05
242,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,30747,05
